source,review_id,user_name,review_title,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion,laguage_code,country_code
Google Play,6ce95672-7a73-43cc-8eb6-6532e873e681,Auto Bot,,My photo is low quality when I post.,2,0,2023-10-28 20:15:51,,,,en,us
Google Play,c327092c-3ad1-4da2-98e0-354d878e5657,Ansarul Hoque,,বালের অ্যাপ কোনো মেয়ে কে পটা তে পারছি না।।,1,0,2023-10-28 20:15:48,,,437.0.0.35.116,en,us
Google Play,dbdfe7c5-f36d-49cd-bcad-a23c9ebbb645,د. محمود الصلاح,,"Lately, it has shown its bias to the Israeli war against Gaza.",1,0,2023-10-28 20:15:33,,,436.0.0.35.101,en,us
Google Play,53ab94a4-158b-436c-a0fa-6635341062f3,Fouzia 28,,👎,1,0,2023-10-28 20:15:32,,,437.0.0.35.116,en,us
Google Play,86b6312d-e3f1-4fd5-9f65-7c5a47c8de62,Achilles Heel,,Genocide Supporters,1,0,2023-10-28 20:15:30,,,,en,us
Google Play,9279d527-e29c-48cd-8a1e-926c4ec3b48e,samar Mohamed,,Absolute bias toward Israel,1,0,2023-10-28 20:15:29,,,435.0.0.42.112,en,us
Google Play,71f7677d-033c-479f-b854-94ede25ac1fa,Muhammad Yaqub,,فلسطین پر ظلم بند کرو,1,0,2023-10-28 20:15:04,,,437.0.0.35.116,en,us
Google Play,29fb2050-526d-40e9-b603-ff7ff5ee22af,Issa shidiye,,Biased platform,1,0,2023-10-28 20:14:48,,,438.0.0.33.118,en,us
Google Play,7d619fd8-391f-4033-a632-72494b6ca3ab,Shan Ahmad,,Facebook is bias towards Zionists. And this leaves millions devastated and anxious maybe even depressed,1,0,2023-10-28 20:14:42,,,438.0.0.33.118,en,us
Google Play,d504b070-ee07-4d70-8e57-0566c175fbe6,mondy shahin,,ليس هناك حرية تعبير سئ للغايه,1,0,2023-10-28 20:14:23,,,318.0.0.39.154,en,us
Google Play,ed3fa5af-3149-49e4-99b4-65a2155c55e0,Yahaya Yakubu,,Bias of facebook for zionist on palastainians war saga.,1,0,2023-10-28 20:13:52,,,298.0.0.46.116,en,us
Google Play,5d5a991d-b999-4455-a502-70a2b2e5a6f5,وفاء خفافة,,It's not controlled,1,0,2023-10-28 20:13:52,,,437.0.0.35.116,en,us
Google Play,f93ec117-a337-441c-9765-e8e656ae4c89,fidel magao,,bring back the old HAHA reacts.,1,0,2023-10-28 20:13:42,,,437.0.0.35.116,en,us
Google Play,7940d482-95a0-46f1-a0b5-d0054fb490c0,Yasser AlRubeyee,,Absolute bias towards Israel,1,0,2023-10-28 20:13:31,,,389.0.0.42.111,en,us
Google Play,c4d65fd1-a432-4544-80fc-59f254ce1822,Moheeb Alhetar,,Absolute bias towards Israel,1,0,2023-10-28 20:13:13,,,290.0.0.44.121,en,us
Google Play,7e4d5832-322c-4c94-89b9-a3108b4ad3d1,MBA Technologies MBA,,So slow,1,0,2023-10-28 20:12:29,,,436.0.0.35.101,en,us
Google Play,efc11460-04be-4f46-b63b-fb55834f06ad,Neha Kumari,,TERIYAKUMAR,2,0,2023-10-28 20:12:16,,,,en,us
Google Play,048af340-234c-48d2-829f-850fb3e5c342,tawhida yehya,,فيسبوك متحيز لاسرائيل,1,2,2023-10-28 20:12:08,,,438.0.0.33.118,en,us
Google Play,4aa767d8-77ac-4e74-a320-ad278dd5e565,Najwa AlMoosa,,Not useful,1,1,2023-10-28 20:11:56,,,438.0.0.33.118,en,us
Google Play,3f375aaa-adc8-4121-8e08-20c8a69c107e,Ad Hil,,Biased app... shadow banning,1,1,2023-10-28 20:11:54,,,437.0.0.35.116,en,us
Google Play,4b5e94dd-f1e3-4462-a200-22cdc7d6a30e,Syed Noh,,Inhuman supporting country that conduct genocide,1,1,2023-10-28 20:11:42,,,438.0.0.33.118,en,us
Google Play,0e81c914-16a9-4ea6-8d0c-e6a4ba1364c2,Jaafar Abdu,,The facebook is biased on its Israel and Palastenian conflict.,1,1,2023-10-28 20:11:38,,,421.0.0.33.47,en,us
Google Play,b78570d3-a491-47fa-ab8a-442d890fc607,Mohamed Sayed,,Absolute bias towards Israel,1,1,2023-10-28 20:11:36,,,,en,us
Google Play,03deb6fe-9708-4f4e-b059-b31b0f93d1bf,Lamar Fox,,"Facebook is an application that fights freedoms and has a big history of double standards, which we see in blocking videos that show the brutality of the Israeli aggression on the Gaza Strip and on Palestine and calling for human rights. Everyone knows about the nationality, politics and religion of those in charge of ownership and management of Facebook, but we ask for neutrality and objectivity in narrating the news and not... Suppressing freedoms and supporting the oppressor against the oppre",1,1,2023-10-28 20:11:33,,,436.0.0.35.101,en,us
Google Play,897c2cc2-2bb4-41c5-84a5-c327d647e6b6,Mostafa Elsaid,,يمارس التطبيق قمع للحريات واجبار المستخدمين للانحياز لاراء معينة,1,2,2023-10-28 20:11:25,,,437.0.0.35.116,en,us
Google Play,adb3ab0c-8846-4b6e-ae04-4379c077a043,she's mine,,"Promotes Terrorism against certain Minorities and supporting the killing of women, elderly and children.",1,1,2023-10-28 20:11:24,,,,en,us
Google Play,d88e7862-d0de-4680-acc5-df501c1d1c39,Mostafa Abdul Raheem,,لا يوجد حرية فى التعبير,1,2,2023-10-28 20:11:00,,,438.0.0.33.118,en,us
Google Play,98afd246-0141-439e-b914-8be9e0435985,Hausa Med,,I am deleting this app because of its bias towards Israel palestine war,1,0,2023-10-28 20:10:55,,,381.0.0.29.105,en,us
Google Play,ed31562a-ef15-4904-ab9a-f7f46b7fdc59,ashraf refaat,,One star to you Because of your bias towards Israel Freedom for Palestine,1,0,2023-10-28 20:10:31,,,438.0.0.33.118,en,us
Google Play,4e259a2a-11f7-4116-ad96-5792a8393334,Debbie Andrews Aj,,When are we in the United States going to be able to lock our profiles? We should have that option available in settings but we don't. I think it would down on the hacking.,1,1,2023-10-28 20:10:26,,,429.0.0.27.114,en,us
Google Play,8e50f2aa-dc37-4762-a5e8-f44a83e02a71,Kasi Koonce,,"I'm a group admin. Since the last few updates, new member requests are slow to load and now since the last update I'm unable to change my personal settings in groups so I'm only getting notifications for group members I'm friends with. Please fix this",1,3,2023-10-28 20:10:13,,,439.0.0.7.117,en,us
Google Play,30cb470e-0260-4134-8f1d-2369c8dfee03,Ali Bafagih,,"It's supposed to be a place that you can share you thoughts and support what you believe but unfortunately is not the case. Since what happening in Gaza alot of the contents that shows what the Zionist occupation is doing in Gaza is removed or it not reaching the people in your network, i asked a lot of my friends if they see my posts but most of them said no, not to mention that post are removed immediately if they suitable in the eyes of the Zionist occupation. Disappointed by your acts",1,1,2023-10-28 20:09:42,,,438.0.0.33.118,en,us
Google Play,ab70a705-4a80-4323-b602-d09d8dbe18f6,Rojeh Micheal,,Absolute bias towards Israel,1,0,2023-10-28 20:09:41,,,436.0.0.35.101,en,us
Google Play,88203043-d11c-47cc-9d76-4734db2cacf0,AHMED ALI,,تطبيق سئ جد ويدعم كيانات تحض ع التطرف والإرهاب الصهيوني ويحض أيضا علي وازدواجية حقوق الإنسان والتعايش السلمي والمجتمعي,1,0,2023-10-28 20:08:59,,,438.0.0.33.118,en,us
Google Play,e86fef14-4dbc-4eb1-8c86-c21ac9d3d296,Md Hasnatuzzaman,,Condemning and objecting Facebook's bias towards Zionism of Israel. Palestinians have the right to live on their own land.,1,0,2023-10-28 20:08:58,,,437.0.0.35.116,en,us
Google Play,68f4c8af-bad6-4f88-8dc4-2d59d811b46b,Bhagya Bhagya R,,Uuti,1,0,2023-10-28 20:08:54,,,438.0.0.33.118,en,us
Google Play,b988c58b-9e5a-4ba8-885f-31cdfcf6013b,louie Delos Reyes,,Laggy videos poor up,1,0,2023-10-28 20:08:20,,,438.0.0.33.118,en,us
Google Play,b0d7eb97-e0f9-452a-a66d-82e416072063,Abdo Ff,,*philistine,1,0,2023-10-28 20:08:19,,,437.0.0.35.116,en,us
Google Play,2274f0a1-2816-4cdc-b763-79549723502f,Dahlia Wegrz,,"Feed = 4 maybe 5 posts from your friends, flooded with 50 random adds. Out of 300 or so friends, you only see 10 on your feed, on a daily basis, over and over again. And what's your solution? Adding ""favorites"". LOL. Long way from connecting people...",1,0,2023-10-28 20:08:16,,,276.0.0.44.127,en,us
Google Play,ac153d52-915a-4308-9a4c-245897a32563,Kunkle Trucking,,Constantly being logged out. Saying session expired. App updated and reinstalled and still doing it. Really annoying,1,0,2023-10-28 20:08:12,,,438.0.0.33.118,en,us
Google Play,5c8ce5e2-a52c-4bc5-acf0-7e6973a9fac3,Nazir HwM20x,,Lausy app,1,0,2023-10-28 20:07:49,,,438.0.0.33.118,en,us
Google Play,56f4e438-b3c7-402f-8d46-ab627cce6c95,Adamu Muhammad,,If there's zero star I will give it to Facebook because it has proven its suppression against people voicing their concerns over collective punishment and war crime of Israel against people of Gaza.,1,0,2023-10-28 20:07:40,,,423.0.0.21.64,en,us
Google Play,8536c2e8-6f98-4f47-8cbf-598fab45d008,wael ak,,الانحياز لإسرائيل,1,0,2023-10-28 20:07:35,,,438.0.0.33.118,en,us
Google Play,e83da67b-3851-44d0-a8c7-4c3b64741aff,eman kiewan,,Absolute bias toward Israel is a crime .,1,0,2023-10-28 20:07:27,,,437.0.0.35.116,en,us
Google Play,e645dd28-d38f-448c-a926-8861c0067da6,Esraa Okasha,,انا اعترض لانحياز موقع الفيس بوك للكيان الصهيوني,1,0,2023-10-28 20:07:26,,,438.0.0.33.118,en,us
Google Play,11eb0dc8-c1c6-436a-840b-eb10faed3a2e,Mujeeb Yusuf,,It's too bad of denying people right and openion,1,0,2023-10-28 20:07:05,,,307.0.0.40.111,en,us
Google Play,0dc15cab-7b08-4852-9c89-ed976a268e77,Nazir J54b,,Lausy,1,0,2023-10-28 20:06:59,,,283.0.0.31.121,en,us
Google Play,c2810622-17c2-4849-88f6-09e35976ec24,Azmath Ahmed,,"A biased app, racist app which doesn't allow to post Palestinian news",1,0,2023-10-28 20:06:33,,,437.0.0.35.116,en,us
Google Play,8bad21e2-ce33-4ae4-bdf0-91726b2dc83d,Yahaya Mamudu,,A very bias media,1,0,2023-10-28 20:06:32,,,438.0.0.33.118,en,us
Google Play,58b8cc6a-2cea-4597-88a5-1a54f9288137,zarir ramiz mustafa,,Bad,1,0,2023-10-28 20:06:24,,,210.0.0.43.119,en,us
Google Play,f5120d5f-00c1-4677-9af3-6ef353e894ad,Abdelraouf Tarek,,It's support zionists,1,0,2023-10-28 20:06:24,,,437.0.0.35.116,en,us
Google Play,ab5a3462-fa7f-4ea2-b439-88d6b5590cd8,Naglaa Mohammed,,الفيس بوك ضد الحريات,1,0,2023-10-28 20:06:20,,,437.0.0.35.116,en,us
Google Play,2dd9b77f-640f-4625-983d-c6025896ea77,Saeed Talhah Abdullah,,Information was biasedly controlled. Many fake news and not accurate.,1,0,2023-10-28 20:06:19,,,436.0.0.35.101,en,us
Google Play,caf7a646-73b8-4beb-85b4-b887f4fb11ed,WMM 48,,Fake news,1,0,2023-10-28 20:06:08,,,436.0.0.35.101,en,us
Google Play,c48efd4c-bd0a-46f3-b20d-8ec547818712,Jibrin Isah,,Bias against Palestinians,1,0,2023-10-28 20:06:04,,,427.0.0.31.63,en,us
Google Play,9a626b3b-3509-4ccb-9d11-df4ac7f4831d,ABD AZIZ Osman,,Very bias toward certain group you know who.,1,1,2023-10-28 20:06:00,,,438.0.0.33.118,en,us
Google Play,d3bfcf4d-4bbc-46a2-8589-4445ca5a8038,Hegazi Hegazi,,سيء جدا لانحيازه للكيان الصهيوني,1,0,2023-10-28 20:05:39,,,430.0.0.23.113,en,us
Google Play,0120aad5-0ff1-4ba9-82e0-8690595be594,my s0ngs hend,,لا تنحازوا لليهود الظالمين,1,0,2023-10-28 20:05:23,,,437.0.0.35.116,en,us
Google Play,dd9cb520-7b42-4579-bab2-24dcadafccfd,Umar Ali,,Facebook too bias on palestine issue..i give u 1 star,1,0,2023-10-28 20:05:11,,,,en,us
Google Play,ca5eaf59-427b-42c6-b71c-016d1bc0472c,Mohd Azhar Shahbudin,,Not professional and bias towards Palestine people.,1,0,2023-10-28 20:05:07,,,435.0.0.42.112,en,us
Google Play,c96534bf-063e-4383-b2f5-ff31bad48a6d,Taofeeq Rufai,,Too bias on the current war between Israel and Palestine. It's support of Israel is second to none.,1,0,2023-10-28 20:04:33,,,416.0.0.35.85,en,us
Google Play,8c495c07-3b7f-4143-b86f-d33948057104,Norsallawati md said,,bias,1,0,2023-10-28 20:04:32,,,438.0.0.33.118,en,us
Google Play,ae952b3c-144e-4457-a585-d120e5de970e,Umar Sani,,Too much ads and sponsors which is so annoyance,1,0,2023-10-28 20:04:28,,,366.1.0.20.113,en,us
Google Play,e303d8ab-f5f0-4c24-9120-8741d2fcc05f,Azzouzi Mustafa,,لا يوجد حرية تعبير و دعم سفاحين صهايينة كلاب أعداء الله والإسلام,1,1,2023-10-28 20:04:19,,,,en,us
Google Play,357254e8-9115-4826-ad9e-ab6360d1fc52,Miss English,,تطبيق يعمل على قمع الحريات ويدعم القتل والعنف,1,0,2023-10-28 20:04:19,,,438.0.0.33.118,en,us
Google Play,4c37ec11-6483-42c1-9118-0fd6a2c0439c,Mohammad Saidat,,Bias and unfairness,1,0,2023-10-28 20:04:17,,,438.0.0.33.118,en,us
Google Play,35900efc-63c8-4fa0-bd06-b4e600481170,Gourav Sharma,,Please don't spy on us..,1,0,2023-10-28 20:04:17,,,438.0.0.33.118,en,us
Google Play,a030c3fe-20f8-419a-908c-f526a824d142,azrul che abu,,Berat sebelah terhadap zionis.tiada sokongan zionis patut dapat dari mana2 pihak.sedang mereka menyerang orang awam Palestin dan tidak memerangi terorist yang mereka tuduh.nyatakan yang FB tidak menyokong Israel dan anda akan dapat 5 bintang,1,0,2023-10-28 20:04:04,,,,en,us
Google Play,535209bd-5415-42bd-b008-c2a4a8bf8a89,ZOozo,,"Absolute bias towards Israel, I am disappointed about that. Unfortunately, this application is highly supporting discrimination.",1,0,2023-10-28 20:03:34,,,438.0.0.33.118,en,us
Google Play,276b6622-ec70-4bb3-afa1-78da9b6341c1,Okasha Diab,,Absolute bias towards Israel,1,0,2023-10-28 20:02:34,,,438.0.0.33.118,en,us
Google Play,9b87cdad-e28d-426a-bd68-d4c54f42ac72,Ehab Shakir,,فيس بوك منحاز لاسرائيل علي حساب الفلسطسنيين,1,0,2023-10-28 20:02:30,,,,en,us
Google Play,ae89364e-cf55-4922-892b-f7fe4ca15d74,Fadi El-Housseini,,Duality of standards,1,0,2023-10-28 20:02:24,,,438.0.0.33.118,en,us
Google Play,7f152f8d-5e04-4781-be53-7aeb57f0540a,Azlina Osman,,Fb tidak berlaku adil terhadap apa yang berlaku terhadap Palestine disebabkan kekejaman Zionist Israel,1,0,2023-10-28 20:01:43,,,,en,us
Google Play,f1e9ea59-9275-4c2a-be70-3ddcfd227739,nowe oug,,Absolute bias towards Israël,1,0,2023-10-28 20:01:40,,,438.0.0.33.118,en,us
Google Play,b0a6565d-b847-435c-8ed6-f728e227c341,Sufiyan Mk,,Sufiyya,2,0,2023-10-28 20:01:34,,,436.0.0.35.101,en,us
Google Play,7d58297b-178a-4d0e-b59d-6e3fe9889dc3,Ahmed Hussien,,عدم السماح بحرية ابداء الرأي,1,0,2023-10-28 20:01:21,,,438.0.0.33.118,en,us
Google Play,efae6eeb-804b-4070-a5cc-55c8bf0ff0d9,lamiaa hesham,,Absolute Bias towards Israel,1,0,2023-10-28 20:01:17,,,,en,us
Google Play,854d1b87-cf70-4a8b-9c07-d18b64eaf7aa,Mariam Rgaee,,Absolute bias towards Israel,1,0,2023-10-28 20:00:42,,,436.0.0.35.101,en,us
Google Play,88f0477f-bd7e-43f0-9c20-858a8a9b1a0a,Salisu Muhammed,,Facebook you are bias by capitalizing on Zionism against Palatine.,1,0,2023-10-28 20:00:05,,,436.0.0.35.101,en,us
Google Play,c4b63b8f-a88f-4d90-8e7e-b5cd96ceaa01,Hammed A.B Eleyele,,Unhidden bias towards Israel against Palestinians.,1,0,2023-10-28 19:59:59,,,438.0.0.33.118,en,us
Google Play,bf10e120-c299-41e5-8aee-f043e852382c,Wan Dzulkarnain Wan Mahli,,Switch is too hard. The app not responsive in gallery and very slow.,1,0,2023-10-28 19:59:46,,,438.0.0.33.118,en,us
Google Play,2b0ea7c6-3287-4e03-b59a-5c4f1c1db403,Othman Faiz,,It is a failed application based on bias toward one side that works against the Palestinians,1,0,2023-10-28 19:59:38,,,434.0.0.36.115,en,us
Google Play,5b047e0b-c29f-4b39-affd-d1421e1d654a,farah barakat,,"Mark is against freedom of expression. I cannot publish what I want and defend my resistance freely, and my party closes my account ￼ .",1,0,2023-10-28 19:59:18,,,425.0.0.22.49,en,us
Google Play,6fd9e574-abd1-437a-bc18-66da381ebca7,awms family,,"FB is supported by most of the world population. Be fair to everybody in every corner in the world especially in Middle East Crisis. Sympathy to the children, women and the Old citizen.",1,0,2023-10-28 19:59:08,,,438.0.0.33.118,en,us
