source,review_id,user_name,review_title,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion,laguage_code,country_code
Google Play,8a7419d0-5bb1-4527-8936-657e3de027f7,Nada Sami,,baaaaaaaad,1,0,2023-10-31 13:24:21,,,432.0.0.29.102,en,us
Google Play,79c9fa03-0450-420d-9f7d-ae3b9ff31165,Eslam Mohamed,,لا يدعم حريه الرأي,1,0,2023-10-31 13:24:00,,,,en,us
Google Play,ed279adc-3a4d-44ad-ac7c-bdd04e7bd705,Pakeezah Khatoon Wasimi,,Worst... An application which is bias towards zinonists,1,0,2023-10-31 13:23:58,,,211.0.0.43.112,en,us
Google Play,cb9b1537-a511-4327-a488-8114e6b1271b,sahar aziz,,Absolute bias toward israel,1,0,2023-10-31 13:23:39,,,438.0.0.33.118,en,us
Google Play,8f58e5ce-8944-4c6f-87db-7bf79917862d,Anjumminar Minar,,Its shows to many adds,1,0,2023-10-31 13:23:25,,,438.0.0.33.118,en,us
Google Play,8731dafa-3079-48bd-8208-62619f6475f9,infinite product,,It's not smooth like before,1,0,2023-10-31 13:23:19,,,438.0.0.33.118,en,us
Google Play,3b737f98-4cde-460f-931d-7172a4bf93c5,Mostafa Anter,,It's not worth even 1 star ⭐,1,0,2023-10-31 13:22:31,,,299.0.0.51.236,en,us
Google Play,b87c05e1-cf68-46f6-b818-b1dd7fac96d3,Adil Dar,,AhMeD rAzA 😘😘😘😘,1,0,2023-10-31 13:21:52,,,434.0.0.36.115,en,us
Google Play,a4eace76-040b-4279-a5e0-0eedcebe575b,Bosnic Adoki,,Improve your policy & support humanity,1,0,2023-10-31 13:21:25,,,12.0.0.15.14,en,us
Google Play,69fb77c8-d224-46f7-a41d-935755e3b3b8,Sayed Fouad,,double standards even when it comes to determining victims and aggressors. Supporting the war criminals. against the free speech.,1,0,2023-10-31 13:21:24,,,436.0.0.35.101,en,us
Google Play,91978102-6c13-48e4-ae77-9008aa6933da,Adel saper,,مش بحبه,1,0,2023-10-31 13:20:21,,,259.0.0.36.115,en,us
Google Play,18b2a1ff-7c4f-489b-9ac6-73e5cfcfd464,Asmaa Mohamed,,Absolute bias towards Israel,1,0,2023-10-31 13:19:58,,,438.0.0.33.118,en,us
Google Play,0d7f1070-30d8-459d-96a8-c0c1b0e22fcc,faisal siddiqui,,Crashes every time.,1,0,2023-10-31 13:19:03,,,438.0.0.33.118,en,us
Google Play,e91b58b2-9da8-4b29-8992-6723729dae59,رئيس قطاع الاستثمار الصناعي,,سئ جدا جدا جدا وان شاء الله ربنا هينصرنا قريبا جدا افتكر كلامي مش هيبقي ليك وجود,1,0,2023-10-31 13:19:00,,,412.0.0.22.115,en,us
Google Play,c4a83071-2455-49db-bc2a-b9bef4f79b43,Ahmed Hamdy,,Very bad,1,0,2023-10-31 13:18:42,,,,en,us
Google Play,25ea50c0-66f8-4979-8e9a-74b133b1db0d,aimi nadiah,,Very bad!!!!,1,1,2023-10-31 13:17:02,,,438.0.0.33.118,en,us
Google Play,9635d274-4fc6-4542-8d3c-dca44ded9bde,Umar Romana,,Zionist,1,0,2023-10-31 13:16:57,,,426.0.0.26.50,en,us
Google Play,7583594e-6e32-4b33-9264-b2a8f3ac4776,Sara Kh,,Genocide supporters,1,0,2023-10-31 13:16:56,,,316.0.0.54.116,en,us
Google Play,97cb4bbf-1829-45c4-b596-efb731f96de5,Saad Mohamed,,No freedom in facebook,1,0,2023-10-31 13:16:52,,,,en,us
Google Play,6c36efa4-a4c8-470a-b1f2-3a5a8e220dbe,Nur Aina Syawina Yusup,,Racism apps,1,0,2023-10-31 13:16:45,,,438.0.0.33.118,en,us
Google Play,06cf31a6-c225-4923-ab57-11a1cc7591e9,Hend Dawood,,Free plastien,1,0,2023-10-31 13:16:32,,,438.0.0.33.118,en,us
Google Play,e48c4870-ff4f-420b-bb9a-e5452a43a820,Fendeywtg1669@gmail.com Wtg1669,,👎💩👎,1,1,2023-10-31 13:16:15,,,438.0.0.33.118,en,us
Google Play,021c2f6b-1a25-47e8-a4ed-e5934cd5d518,LawalDalhatu Abdu,,Terrible,1,0,2023-10-31 13:16:14,,,384.1.0.29.111,en,us
Google Play,94348809-d9a0-4f87-a6be-eeaa23b6c31d,Elham Omer,,Speaking of truth is questionable in facebook and they are working just for one idea,1,0,2023-10-31 13:16:00,,,,en,us
Google Play,721c2e3c-cb4e-4cc3-acbe-ef3775c237aa,Khaled Elmasry,,racism app,1,0,2023-10-31 13:15:42,,,438.0.0.33.118,en,us
Google Play,810cf614-c853-49c3-b80f-be6bacd926ab,Jamal Eddine Lazaar,,"Double standards always lead to destruction,be fair enough to stand with legitimate causes be it religious,political or ethnic,free Palestine and death to the soinist regime…",1,0,2023-10-31 13:15:40,,,401.0.0.24.77,en,us
Google Play,ef79d615-ca11-45c2-ab2a-6a55a9b13ab0,سنه أولي جواز مع ريهام,,لانه منحاز لطرف دون الاخر,1,0,2023-10-31 13:15:37,,,390.0.0.27.105,en,us
Google Play,5e7744fe-0b45-497a-91a8-5ac5cc213844,Abdo Soliman 707 @yahoo. com,,Mark is not neutral and has double standards,1,0,2023-10-31 13:15:37,,,436.0.0.35.101,en,us
Google Play,2d4f0c1b-9835-43ee-a156-8f1444a697db,Yassin Fathi,,Is very slow,1,1,2023-10-31 13:14:58,,,438.0.0.33.118,en,us
Google Play,035726ca-d6ad-41bf-a8c9-9d48b8a55db1,Sun Zara,,"Free palestine, save gaza, facebook so bias regarding palestine issue..mak ko hijau",1,0,2023-10-31 13:14:31,,,436.0.0.35.101,en,us
Google Play,00815397-a362-4191-b447-8f6f1b99db8a,fara wahida,,"I have to many issue about the same promotion, same product and so many bugs pops out. I can't used the song that I search for my story.. Some song just gone after few weeks I post the reels.. Not enjoy anymore.. Don't be heartless person.. Be kind to all..",1,3,2023-10-31 13:14:21,,,437.0.0.35.116,en,us
Google Play,f0699a66-9a34-4d6e-8d70-e66e3ca28e91,عمرو ابو الحمد,,It has not human rights,1,0,2023-10-31 13:14:20,,,,en,us
Google Play,2244cbd2-d9f1-4a1a-b22a-d524410d358f,احفظ الله يحفظك,,Zero stars for hate against muslims and support of the genocide in Gazza - where is your humanity in the least?!,1,0,2023-10-31 13:14:00,,,296.0.0.44.119,en,us
Google Play,fa6915df-b550-4c18-a607-0d100226c827,aya ismail,,Bad,1,0,2023-10-31 13:13:38,,,437.0.0.35.116,en,us
Google Play,2a37627b-a6db-4704-9b91-73960f33b615,Alina R,,Double standards,1,0,2023-10-31 13:13:02,,,438.0.0.33.118,en,us
Google Play,864b16db-0b6d-4a1c-be48-5e915e868979,Feroj bagwan,,Hehrhhrhh,1,0,2023-10-31 13:12:54,,,,en,us
Google Play,7c84ba6a-08d9-4c4f-90ab-2117788d37c9,NABOLSY,,كسم مارك,1,0,2023-10-31 13:12:43,,,438.0.0.33.118,en,us
Google Play,1489a790-67cd-4348-a085-c8a795456082,Abg Jai,,Bias,1,0,2023-10-31 13:12:38,,,438.0.0.33.118,en,us
Google Play,c0ac411a-8db9-4726-b559-6ce717b3d37f,Pitamber Kumar,,Kishor kumar,2,0,2023-10-31 13:11:58,,,437.0.0.35.116,en,us
Google Play,77c43647-f653-4a34-ac8c-7ac35d995a3a,Toibur Islam,,Open fcebook,1,0,2023-10-31 13:11:56,,,438.0.0.33.118,en,us
Google Play,06b6af19-44c1-4766-9730-9380f3df3529,Mostafa Khalid,,This very bad application because his standard 😠😠😠😠😠,1,0,2023-10-31 13:11:23,,,438.0.0.33.118,en,us
Google Play,de5d9fcc-b8fc-4b1e-8c1f-e43d88d1e473,Aisyah Nadiah Hasdi,,BIASED!,1,0,2023-10-31 13:10:31,,,438.0.0.33.118,en,us
Google Play,7c6550b6-5ffa-49ef-bcf4-10f95770dafb,Safaa Ahmed,,That's the most evil app I ever used. I regret every moment I spent using it. First he makes you feel that he's like dream land so much peace and love for everyone and friends but later he shows his ugly face.you made you lonely person and he supports the powerful people even if they are monsters. Facebook is a big lie,1,0,2023-10-31 13:10:09,,,426.0.0.26.50,en,us
Google Play,21f7de06-7fc7-4286-be85-092c56e728d7,Sherif Elzeer,,Waste of time يازنديق,1,0,2023-10-31 13:09:40,,,437.0.0.35.116,en,us
Google Play,684809d3-f42e-4c16-8c82-6449d778132e,hash bashar,,"I condemn Face book bias action, towards current global situations",1,0,2023-10-31 13:09:20,,,438.0.0.33.118,en,us
Google Play,aa879a8b-b9b2-457b-9da3-a2c8a0b540b1,Amar galal,,"It's the baddest app I've ever seen on the store. It supposes that the management supports the freedom of speech but the reality is the contrary. They support the kids killer, violet the international law and don't respect the human being. I recommend all people to boycott this double standard app.",1,0,2023-10-31 13:09:17,,,436.0.0.35.101,en,us
Google Play,872d0b34-4e68-4009-a1e0-ad2a8160cf42,Zyad Elzebdah,,‏Absolute bias towards Israel,1,0,2023-10-31 13:08:13,,,438.0.0.33.118,en,us
Google Play,db08e997-f61e-4637-9562-56d47ca5b7c9,Ahmed Elfayoumi,,Unsafe app,1,0,2023-10-31 13:07:56,,,436.0.0.35.101,en,us
Google Play,d0ed2eac-6636-4389-b9da-556e726e0225,Shahd Farajat,,لا يوجد حرية تعبير,1,0,2023-10-31 13:07:24,,,438.0.0.33.118,en,us
Google Play,f768f54f-fedb-4288-b646-72107e9f973a,Qaseh Nurani,,"What U give U get back. If today U allowed people to bombed other house. One day, ur house and family will be bombed too. It's just simple example. Surprising enough, genius like U can't think it.",1,0,2023-10-31 13:07:14,,,438.0.0.33.118,en,us
Google Play,ca90a7e5-711d-4691-8aa4-b0383c096f16,Mohd Kisti431,,Zionist,1,1,2023-10-31 13:07:13,,,432.0.0.29.102,en,us
Google Play,17a0ca8c-8b6e-4c9b-9b91-12d1de398186,Zira Abeeha,,"Kaibar khaibar ya yahud, jaisyu Muhammad saufa ya'ud. Allahuakbar!!!",1,0,2023-10-31 13:06:59,,,438.0.0.33.118,en,us
Google Play,f902a72f-561b-4123-a23c-9affc33db56b,Eman Faisal,,Absolute bias to Israel,1,0,2023-10-31 13:06:43,,,438.0.0.33.118,en,us
Google Play,0632fe34-f7d1-4eed-bbc3-cf83de3f4d1e,Muhammad Ashmin,,☝️Palastin!!!!!allahuakbar☝️,1,0,2023-10-31 13:06:40,,,436.0.0.35.101,en,us
Google Play,449ce29f-e2e2-4473-b51d-d8deed0e2ae5,Kingofthekings Kings,,Duplicity if expression,1,0,2023-10-31 13:06:17,,,,en,us
Google Play,902c6006-eb0a-445b-b156-d03081840f4b,The Goal in English أ. إبراهيم الفيومي,,"This app isn't fair, don't allow u to express ur ideas freely ! Unless u support the Israeli occupation ! But we will never , Free Palestine 🇵🇸🇵🇸",1,0,2023-10-31 13:06:08,,,438.0.0.33.118,en,us
Google Play,ed2f4f7a-5377-490d-85fa-62f4218780d0,A Google user,,The app occupy too much of phone memory. This app's file size is just too large.,1,0,2023-10-31 13:05:49,,,436.0.0.35.101,en,us
Google Play,cfadfad0-3a93-4bf3-9351-3d169a876dd3,Norsuzana Md Nor,,Bias. Free Palestine,1,1,2023-10-31 13:05:35,,,411.1.0.29.112,en,us
Google Play,1fc374a9-125a-4e17-90d6-7bb4da7ee379,Asif Kadir,,Biased,1,0,2023-10-31 13:05:27,,,438.0.0.33.118,en,us
Google Play,0234f5a4-897b-43e6-bb35-4394d8f2dda6,Mohd Khairul Kamaruddin,,Berat sebelah berkenaan penindasan di Palestin..yg rakyatnya iaitu saudara kami banyak terkorban dari bayi hingga warga emas habis diserang dibunuh oleh laknattullaha zionis yahudi..,1,0,2023-10-31 13:05:27,,,437.0.0.35.116,en,us
Google Play,ed7cdb40-e8ab-473b-b181-ca060477cdeb,A Google user,,Support the criminals,1,0,2023-10-31 13:05:26,,,438.0.0.33.118,en,us
Google Play,e2623fa1-dd8e-40f3-a298-ff3c63f7ea05,Hazem Rashed,,There are no freedom for my posts and comments on Facebook. More and more ads aren't useful and annoying.,1,2,2023-10-31 13:05:14,,,438.0.0.33.118,en,us
Google Play,599f8126-f9e9-4118-a75e-0fa375b8e9df,Hamzah Yusuf,,Gone downhill app slows down phone. Also seems to be deleting and filtering posts..... So much for freedom of speach,1,0,2023-10-31 13:05:10,,,,en,us
Google Play,7ee0b341-b895-4f89-b86a-3eb3d804cd32,Lukman Ajani,,You are bias by condemning Palestinians fight for their land as terrorism,1,0,2023-10-31 13:04:46,,,193.0.0.45.101,en,us
Google Play,0701793c-5af6-41fd-9853-cf916c640716,هذه Nonna,,Soo soo bad experience with it 👎,1,0,2023-10-31 13:04:40,,,438.0.0.33.118,en,us
Google Play,e109c49a-c97f-472d-831b-f0ec20a905b8,Suhad Al-Tawara,,Absolute bias towards israel,1,0,2023-10-31 13:04:30,,,434.0.0.36.115,en,us
Google Play,1fee2a87-a23e-46fe-9f9d-27563bb60bf3,Papa Yaga,,Bad,1,0,2023-10-31 13:04:27,,,428.0.0.26.108,en,us
Google Play,4aa50566-fbe4-4df7-bcb9-2a4063e02d13,Hanelyn Quijano,,Hinaaaa,1,0,2023-10-31 13:04:21,,,359.0.0.30.118,en,us
Google Play,72e6502a-fc64-4d55-a632-d770d9d14790,Lawiza M. Umar,,They are bias towards Zionist,1,0,2023-10-31 13:04:21,,,,en,us
Google Play,3cf631e5-1533-46e6-ad61-7d7afd3509d1,Abdulrahman Mohamed,,Ugly app,1,2,2023-10-31 13:04:01,,,437.0.0.35.116,en,us
Google Play,f56fe907-b53f-49f6-b66e-722350bf2c33,Yuki Tachibana,,It's become a bad app. It deletes most serious videos. It does not present important facts,1,0,2023-10-31 13:03:50,,,430.0.0.23.113,en,us
Google Play,0271278a-ba88-49ad-9c78-9b5bd9dea724,Mahmoud Salah,,bad feee plastaine🇰🇼🇰🇼🇰🇼🇰🇼🇰🇼🇰🇼🇰🇼🇰🇼🇰🇼🇰🇼🇰🇼🇰🇼🇰🇼🇰🇼🇰🇼🇰🇼🇰🇼🇰🇼🇰🇼🇰🇼🇰🇼🇰🇼❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️💚💚💚💚💚💚💚💚🖤🖤🖤🖤🖤🖤🖤🖤,1,0,2023-10-31 13:03:42,,,438.0.0.33.118,en,us
Google Play,0d9014c3-67d3-43c5-9e83-6b3911ed7514,Shekhar Kumar,,Pm mzzç CV de FC FC cc cc aZx,1,0,2023-10-31 13:03:40,,,428.0.0.26.108,en,us
Google Play,9a15ad7e-13a2-4d09-addb-b4875c536da8,As Maa,,I can't feel free in my opinions. Absolute bias towards israel,1,0,2023-10-31 13:03:40,,,436.0.0.35.101,en,us
Google Play,79a5a241-2238-4131-a1f0-31a38165709b,Youssef Mohamed,,Very bad app,1,0,2023-10-31 13:03:27,,,438.0.0.33.118,en,us
Google Play,06b68cfe-7157-4f47-a41b-17b13e51b7d4,Waleed khan,,🌱🌱q,2,0,2023-10-31 13:03:01,,,424.0.0.21.75,en,us
Google Play,a02bf8b4-b834-467c-9800-b0e94e9cd1f4,yasser atlem,,worst experience. double standards,1,0,2023-10-31 13:01:14,,,438.0.0.33.118,en,us
Google Play,314ee44c-9ff6-4f95-90c8-05ea927c502a,Md Hafeez Affendy Rusli Affandi,,biased in cencorship,1,0,2023-10-31 12:59:16,,,438.0.0.33.118,en,us
Google Play,363798dc-fdc4-4a89-9b35-93594318e97f,Ahmed Sa,,اداء سيء,1,0,2023-10-31 12:58:52,,,434.0.0.36.115,en,us
Google Play,243d5cf1-b97f-416f-905a-4eb02a8d6474,Ahmed Sayed,,😡😡😡😡,1,0,2023-10-31 12:58:35,,,386.0.0.35.108,en,us
Google Play,4711b93c-a624-40c4-b685-839e5a824493,Azlizah Alice,,Unfair about posting news palestenian,1,0,2023-10-31 12:58:03,,,438.0.0.33.118,en,us
Google Play,ea1aa098-2637-4c0a-b4ad-5b55ce04a294,nada saad,,The app is very bad..it encourages violence,1,1,2023-10-31 12:57:38,,,438.0.0.33.118,en,us
Google Play,12c36892-7653-4f9c-b739-8bbd3c283d55,Helmy Adel Hammad,,Very bad App you can't be free to show your opinion. They only shows what they need to show if it's not true. Not show the Truth.,1,1,2023-10-31 12:57:09,,,438.0.0.33.118,en,us
