source,review_id,user_name,review_title,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion,laguage_code,country_code
Google Play,2018ec49-f16d-4e71-bdf7-4beaa673d6e1,kabir hayat,,Bias,1,0,2023-10-26 02:08:52,,,437.0.0.35.116,en,us
Google Play,0a1cd43b-b571-42d5-977f-64630e1c0507,Zona Loka,,لا يوجد حرية تعبير,1,0,2023-10-26 02:08:44,,,432.0.0.29.102,en,us
Google Play,298ca997-dac1-4685-86a4-be1d96110e7e,Aya Sobhy,,Absolute bias towards Israel,1,0,2023-10-26 02:08:41,,,437.0.0.35.116,en,us
Google Play,65dd629f-1f56-4f32-ab23-a5fa11803dab,Omar Riziq,,Absolute bias towards Israel,1,0,2023-10-26 02:08:39,,,437.0.0.35.116,en,us
Google Play,93620349-9a25-4e3c-90ee-8987411f1a1e,ahmed mohamed,,التحايز لبعض الكيانات,1,0,2023-10-26 02:08:22,,,437.0.0.35.116,en,us
Google Play,65ec17ce-3092-4ed2-99fb-e5672e33ed12,ali almagary,,A racist application that does not allow freedom of opinion and expression and obscures facts simply because it is biased,1,0,2023-10-26 02:08:22,,,436.0.0.35.101,en,us
Google Play,a50c344d-d773-4d91-b401-4bdfe6911f27,Marwa Raafat,,Absolute bias towards Israel.,1,0,2023-10-26 02:08:15,,,437.0.0.35.116,en,us
Google Play,73bd5435-6579-468d-8ab6-7d64350f490c,Tabassum Shaikh,,Being human,1,0,2023-10-26 02:07:58,,,,en,us
Google Play,c06b6a32-285c-4a3f-85c0-6bc1ae057d24,Omnya elkelany,,Absloute bias towards Israel,1,0,2023-10-26 02:07:55,,,436.0.0.35.101,en,us
Google Play,33132b1d-f85f-4585-bdb3-46df53428573,M.I Mughal,,Messanger & Market Place No Good Operation,1,0,2023-10-26 02:07:40,,,437.0.0.35.116,en,us
Google Play,eb55a258-a1bb-4d2c-99ac-05d7c8e43490,Marwa Waleed,,Very bad,1,0,2023-10-26 02:07:34,,,436.0.0.35.101,en,us
Google Play,16fa24d9-f007-49d8-92c7-22d50689d2cf,manal mansur,,لا يعطى حرية الرأي والتعبير,1,0,2023-10-26 02:07:15,,,437.0.0.35.116,en,us
Google Play,195a4efd-78a8-43e7-910b-344bf3483d04,AlShimaa Mohammed,,Posts on Facebook have become fake and insincere because they are completely biased towards Israel Free palestine,1,0,2023-10-26 02:07:14,,,435.0.0.42.112,en,us
Google Play,ccd7406d-523a-4616-8d66-769e686cc23d,sara wael,,Absolute bias toward Israel,1,0,2023-10-26 02:07:05,,,435.0.0.42.112,en,us
Google Play,c11d7526-70c5-402b-8970-29dd49f83dd8,A Habib,,Biased,1,0,2023-10-26 02:07:04,,,437.0.0.35.116,en,us
Google Play,c13ce339-f8da-4c82-89c7-0c73c552127b,Tha'ir Al-Selwi,,Facebook is showing its double standards over freedom of speech towards the Palestinians,1,0,2023-10-26 02:06:58,,,208.0.0.38.104,en,us
Google Play,76c41d3c-eb58-46ae-9c45-d7787f88910e,amstar7! amstar7!,,V.Biased...,1,0,2023-10-26 02:06:37,,,,en,us
Google Play,04b26b77-df8d-4397-b4b6-e2a5cdae6cbb,Nada Farouk,,لا يدعم حرية التعبير ولا حرية الرأى,1,0,2023-10-26 02:06:31,,,436.0.0.35.101,en,us
Google Play,e297b070-69ef-4dec-8f82-8e2fbafeb4d8,Adnan Yariisow,,Condemning and objecting Facebook bais towards zionist,1,0,2023-10-26 02:06:29,,,382.0.0.33.111,en,us
Google Play,6edf8104-37b9-44f6-92af-28105bf5e463,Shehzad Hakeem,,Facebook now a days its waste of time and from past many years i observed that its doing promotion of unwanted thing which i don’t want to see. we are use for some refreshments but things are been addictive and religious debates. No more Facebook,1,0,2023-10-26 02:06:15,,,410.0.0.26.115,en,us
Google Play,01d66009-ff4e-4c3e-ac29-fea5ca40dbcf,Mohamed Mohie,,Bad app,1,0,2023-10-26 02:05:59,,,435.0.0.42.112,en,us
Google Play,7b766700-1651-4754-80c8-c45e49386711,nasir ismail,,Very biased towards Palestinians suffering by racist colonialists,1,0,2023-10-26 02:05:50,,,437.0.0.35.116,en,us
Google Play,60fdbbc6-1fe5-4e77-a0ec-6f8c337a64b2,Joudy Al,,Absolute bias towards Israel.,1,0,2023-10-26 02:05:25,,,413.0.0.30.104,en,us
Google Play,512cd30c-f43f-4438-858d-bf52ba1bbd99,Ayman Sahli,,"Unjust,",1,1,2023-10-26 02:05:15,,,437.0.0.35.116,en,us
Google Play,c55d0bc9-9903-4151-b591-7d53cf569e72,Taha Ali,,This app is biased towards Israel and can't tolerate criticism of its occupation of Palestine.,1,1,2023-10-26 02:05:08,,,437.0.0.35.116,en,us
Google Play,5c3ba7ba-0bea-4de9-abe1-657b9a02a23f,Shrouk Elkelany,,Absolute bias towards Israel,1,1,2023-10-26 02:05:03,,,436.0.0.35.101,en,us
Google Play,8e91b69f-ee4c-45c4-b417-1c34ca366e8c,Mehdi Benmekhlouf,,"It censors freedom of speech, let us say what is really in our minds ... u suck",1,1,2023-10-26 02:04:48,,,438.0.0.33.118,en,us
Google Play,da602a16-619f-4218-a3f8-8efc5124debb,Princess Hal,,Face book is biased regarding freedom of expression. Should be honest and give people platform to be seen world wide.,1,0,2023-10-26 02:04:47,,,,en,us
Google Play,bbe32813-c838-4bc6-adfa-449c5d5dc8b1,Arif Mohammed,,Very biased,1,0,2023-10-26 02:04:34,,,419.0.0.37.71,en,us
Google Play,17a82a93-63ae-4ff4-b6f8-adec56f98b5a,Irfan Haro,,Freedom,1,0,2023-10-26 02:04:34,,,437.0.0.35.116,en,us
Google Play,e50998c3-a0f5-43b4-8901-bfb551cca7cf,Mohamed Montaser,,damn,1,0,2023-10-26 02:04:27,,,437.0.0.35.116,en,us
Google Play,4bc050f8-5022-4047-95f3-a4f8ee1c825f,jahangir sufi,,Absolutely horrible and deliberate censorship of important political affairs,1,0,2023-10-26 02:04:21,,,,en,us
Google Play,b1c1d1a6-a7e3-426c-9ad0-116eec75dedf,asman mumani,,"Biased not telling the truth, unfaithful to arab and Africa",1,0,2023-10-26 02:04:16,,,425.0.0.22.49,en,us
Google Play,e03ffcdd-6482-4fc8-8dba-0160d75d3f21,eman zaher,,Absolute bias towards israel,1,0,2023-10-26 02:04:12,,,437.0.0.35.116,en,us
Google Play,f9e66385-e088-4a57-ba8a-c643606bf052,Aslam Iqbal,,"Issue with market place , not easy to see seller profile",1,0,2023-10-26 02:04:10,,,250.0.0.26.241,en,us
Google Play,9c7c365b-591d-46ce-b2ff-810271a4a67a,Minas Abdulwahab,,Absolute bias towards Isreal,1,0,2023-10-26 02:04:09,,,434.0.0.36.115,en,us
Google Play,19711ddb-7adf-4999-8957-7eda7be3073e,A K,,terrible,1,0,2023-10-26 02:04:07,,,,en,us
Google Play,56bd4883-9b4e-4d2d-a5f5-aa1f87a3c86f,Carmell Dennis,,Against freedom of speech,1,0,2023-10-26 02:04:05,,,437.0.0.35.116,en,us
Google Play,997f96db-9629-4e52-bff3-1a01feada5d9,Aliya Nayab,,Very bad,1,0,2023-10-26 02:03:30,,,393.0.0.35.106,en,us
Google Play,f19ed04a-0a88-4445-8b96-1ae7a17ad0d1,muslimah losing weight,,"Very poor, using your platform to support oppressors and silence the oppressed.",1,0,2023-10-26 02:03:17,,,391.1.0.37.104,en,us
Google Play,a9bba0ed-e69c-4ef0-bff5-903151f73373,Ahmed,,"The bias putting down Palestinians and unchecked violence encouraging the fascist racist Zionist aparteid state leaves me with no choice but to give your platform 1 star. Sorry, not sorry.",1,0,2023-10-26 02:03:01,,,,en,us
Google Play,89c9be51-ebc8-4a08-bbf0-b8319ba198a8,Mohamed Shehata,,"Not an objective one, there's no real freedom",1,1,2023-10-26 02:02:50,,,436.0.0.35.101,en,us
Google Play,23db09f2-5e61-4645-a688-7e545fb96da8,WAIL MOHSEN,,Absolute bias towards Israel.,1,0,2023-10-26 02:02:48,,,437.0.0.35.116,en,us
Google Play,090c2b22-447a-44ba-8207-a209281847c9,Tamer Said,,لا توجد حريه تعبير,1,0,2023-10-26 02:02:43,,,437.0.0.35.116,en,us
Google Play,808875ab-103c-4cb0-8ed9-f97cd72e9799,shimaa gamal,,التحيز المطلق لاسرائيل وحجب لكل الآراء الفلسطينية وعدم حرية التعبير,1,0,2023-10-26 02:02:37,,,437.0.0.35.116,en,us
Google Play,ae323555-c35e-4298-bd03-d99405bb1dc9,Zubaida Mhd,,Absolute bias towards Israel,1,0,2023-10-26 02:02:36,,,437.0.0.35.116,en,us
Google Play,10be1e45-43ee-479b-a5e7-11835238287d,Mahmoud sabbagh,,Absolute bias towards Israel,1,0,2023-10-26 02:02:28,,,437.0.0.35.116,en,us
Google Play,b62545ca-3c10-46f0-ac9b-ef74ebec3ebe,Sondos Sayed,,التحيز المطلق لإسرائيل,1,1,2023-10-26 02:02:12,,,437.0.0.35.116,en,us
Google Play,d8016d05-f3cf-46be-b2b9-49c7b9e43ada,Will F,,Curtail freedom of speech,1,1,2023-10-26 02:01:57,,,437.0.0.35.116,en,us
Google Play,0279058c-bfa3-4dac-b6b5-552f191e6cdf,Hoda Saber,,Absolute bias toward Israel,1,1,2023-10-26 02:01:54,,,437.0.0.35.116,en,us
Google Play,be0c7e9c-a3ef-4408-a908-257e2def39f5,Tahani abdullah,,Review,1,0,2023-10-26 02:01:50,,,437.0.0.35.116,en,us
Google Play,a6e6763a-9d1e-48e0-88e6-4404082fcf42,Ali Aslam,,"Platform provides biased information regarding Israel, who is bombing helpless people of Palestine, including children, infants, adults and elderly, has no ethics regarding bombing worship sites, including Masjids, Churches etc,, is even brutally bombing and killing innocent people residing and sheltering in Hospitals and Schools. Israel is a terrorist nation, and Facebook providing biased information is also nothing less then a terrorist organisation, for supporting Israeli oppression.",1,1,2023-10-26 02:01:34,,,437.0.0.35.116,en,us
Google Play,1b8282b7-a56c-4ca1-9276-6d6e7282fd30,Ali Mohamed Ahmed,,بسبب انحيازة لإسرائيل,1,1,2023-10-26 02:01:23,,,437.0.0.35.116,en,us
Google Play,c314f245-c768-4399-856d-22d172fa14a8,Tota Moh,,Absolute bias towards Israel*,1,1,2023-10-26 02:01:17,,,383.1.0.25.106,en,us
Google Play,74c67c74-b5f0-441c-a1f2-325119ec8f86,Sahar Ans,,have no privacy in this app,1,1,2023-10-26 02:01:14,,,437.0.0.35.116,en,us
Google Play,3a0fb7b2-f70b-49b5-b6e2-82c2aa1e036a,Geen Rashedy,,*Absolute bias towards Israel,1,1,2023-10-26 02:01:07,,,,en,us
Google Play,15242917-1c77-4fe2-a12c-159ca4d27e73,bosy Adel,,اعترض على انحيازه للكيان,1,0,2023-10-26 02:00:59,,,437.0.0.35.116,en,us
Google Play,34688e4c-d112-4755-aede-c79080ce4f6a,Izraa Za3eed,,There is no freedom of speech,1,1,2023-10-26 02:00:54,,,437.0.0.35.116,en,us
Google Play,095651b8-5347-4e11-8a99-997bf6ff6ada,Nermin Ibrahim,,Biased to Israel,1,1,2023-10-26 02:00:50,,,437.0.0.35.116,en,us
Google Play,04a1b72a-c013-4a09-90ce-a049aec7d6f6,Khateeb Ansari,,"Facebook have bias towards israel, it supports israels terrorism on palestine",1,1,2023-10-26 02:00:23,,,438.0.0.33.118,en,us
Google Play,055ffa97-5b51-45f4-9fa2-c4f6bf9cfe03,Mohammed Shaif,,This application is unfair and biased towards the Israeli issue and does not give freedom of expression to the Palestinians 👎🏻👎🏻👎🏻,1,1,2023-10-26 02:00:22,,,292.0.0.60.123,en,us
Google Play,628693a9-157a-4824-98eb-4ccc58818900,Neveen Fathy,,Absolute bias toward Israel,1,1,2023-10-26 02:00:16,,,437.0.0.35.116,en,us
Google Play,c34d6baf-8b46-4607-b19f-23b649bae8cb,Ann Ghazy,,Sick of Facebook's bias towards favoring Zionism,1,1,2023-10-26 02:00:15,,,,en,us
Google Play,9ad21c7e-d6d2-477c-9192-e2c649e15223,Saad Ashour,,Absolut bias towards Israel,1,1,2023-10-26 02:00:08,,,437.0.0.35.116,en,us
Google Play,0450330d-d5b0-4e21-9f0e-f5c5a0148adf,Rania Tharwat,,Restricting freedom of expression regarding the Palestinian issue,1,1,2023-10-26 02:00:06,,,437.0.0.35.116,en,us
Google Play,904ffc8e-cf6d-4e32-80cd-b6ae1ad643bf,Easyq,,so many updates this app is nearly 500mb to download then it adds data and catch just looked at mine and there was 1.2 gigabit and 700 catch and data because fb wants so many permissions if you take time to look at the permissions you see you give FB access to hole of your phone and your home WiFi and accounts on your phone,1,32,2023-10-26 02:00:06,,,438.0.0.33.118,en,us
Google Play,3a7cc18b-57d7-4cd1-8430-870c66102e59,Asmaa Shehata,,#gazaunderattack كلنا مع فلسطيييين does not respect freedom of expression,1,1,2023-10-26 01:59:55,,,436.0.0.35.101,en,us
Google Play,a07e710c-ecdc-4c8b-8f8d-6c1ddd5dc013,Osama Qaroot,,Facebook is bias towards Israel at the expense of Palestinians. Facebook is bias towards Zionists project against the original people of Palestine. It's the right of Palestinians to defend themselves against the Genocide of Israel's terrorism.,1,1,2023-10-26 01:59:53,,,398.0.0.21.105,en,us
Google Play,3e84c967-26e7-456c-84d6-bc1d453ac475,Mohamed Farouk,,Biased,1,2,2023-10-26 01:59:42,,,437.0.0.35.116,en,us
Google Play,6ac9623b-2397-4192-a9c1-1b7b3b85b458,Rhonda Weber,,Facebook is biased. They censor everything that goes against the government's official narrative.,1,1,2023-10-26 01:59:37,,,415.0.0.34.107,en,us
Google Play,c260cca1-54aa-471e-a8dd-54979b3a054e,medoo gafoor,,Absolute bias towards Israel,1,1,2023-10-26 01:59:36,,,437.0.0.35.116,en,us
Google Play,b9eec26d-ada2-4433-9854-e4784678a482,Rand Fakhoury,,Absolute bias toward Israel.,1,1,2023-10-26 01:59:33,,,437.0.0.35.116,en,us
Google Play,d7f0597e-d3a1-426e-a8e9-71f44051ea13,Yasser Albukooli,,Absolute bais toward israel بسبب التحيز لاسرائيل,1,1,2023-10-26 01:59:32,,,414.0.0.30.113,en,us
Google Play,e8b31cd3-a5b0-43df-b7c5-1506300c68b6,maha amal,,Absolute bias towards Israel rejecting share of videos showing the truth of Israel violence,1,1,2023-10-26 01:59:28,,,437.0.0.35.116,en,us
Google Play,8ec0b31e-632f-44c5-aa34-c38f57ed2b5d,Ahmed Alwakeal,,No freedom,1,1,2023-10-26 01:59:23,,,437.0.0.35.116,en,us
Google Play,e258af91-ffae-4367-ab63-736372e32548,Ebraheem Elkomy,,حرية التعبير,1,0,2023-10-26 01:59:22,,,436.0.0.35.101,en,us
Google Play,5b62e3c6-6b47-44eb-8bf8-db91d7d84105,Haidy Ashraf,,ليس هناك عربيه تعبير,1,0,2023-10-26 01:59:09,,,437.0.0.35.116,en,us
Google Play,8e7d7888-aed2-4e1f-a1da-f77c0e169270,Ayman Abu Ramadan,,Bad app,1,0,2023-10-26 01:59:07,,,428.0.0.26.108,en,us
Google Play,a6eb279f-7bc0-45bf-a43e-03656ff7d4d9,yousf elsedy,,تطبيق زفت ع دماغ صحابه بتوع الحريه,1,1,2023-10-26 01:58:59,,,345.0.0.34.118,en,us
Google Play,c9bab18d-b7e3-47a4-af0d-4a8e07aa4511,Nayab Khattak,,It's a biased app against Zionists.,1,1,2023-10-26 01:58:59,,,437.0.0.35.116,en,us
Google Play,1714b68d-7b45-4589-885e-3fdb6eea20e1,Almas Naseem,,For its bias towards a particular community.,1,1,2023-10-26 01:58:47,,,437.0.0.35.116,en,us
Google Play,33abc0b9-ca21-4498-b29e-fbea78c32d41,Karem Zayed,,تطبيق عنصرى لا يقبل حريه التعبير,1,0,2023-10-26 01:58:45,,,438.0.0.33.118,en,us
Google Play,188aa16c-2eef-4d6a-b1cf-2edde686155b,H. Peacemaker,,"Hey FB, Stop supporting Aparthied!",1,1,2023-10-26 01:58:39,,,265.0.0.61.103,en,us
Google Play,3680c76e-6ec5-4bce-a4f7-756c1160832a,mahmoud ibrahim,,Free plasteeen,1,1,2023-10-26 01:58:30,,,437.0.0.35.116,en,us
Google Play,f140706c-1c23-43de-8214-a07cd0024d51,ماهر المسوري,,أين حرية الرأي والرأي الآخر,1,0,2023-10-26 01:58:27,,,,en,us
Google Play,4be3f97b-31df-46f7-b75f-2a6ecd98b8ad,xZo Aestheticsx,,Trash app,1,0,2023-10-26 01:58:26,,,,en,us
Google Play,f18870e0-7ace-4681-98d0-e6a7acdb9cf8,Youcef Chouchaoui,,No freedom of speech 🇪🇭🇪🇭🇪🇭🇪🇭,1,1,2023-10-26 01:58:24,,,437.0.0.35.116,en,us
Google Play,6210a362-8886-4db8-8398-58126be87180,Mun Sim,,Facebook is for everyone and shouldn't be biased towards one group.,1,1,2023-10-26 01:58:23,,,418.0.0.33.69,en,us
Google Play,ece9a705-4e05-4233-a4fd-23b665cbfb33,Smart Manman,,Allot of spam and fraudulent activities leaving everyone vulnerable. Lack of security snd platform overall is poorly built,1,0,2023-10-26 01:58:21,,,,en,us
Google Play,6b098401-d6ea-4685-893f-10909649cf51,Dia Dia,,"Very disappointed, discriminated, shut the mouths",1,0,2023-10-26 01:58:19,,,436.0.0.35.101,en,us
Google Play,f9d219f5-6566-460c-8afc-cd7405349847,Bashir Baba Habu,,"Facebook is hypocrical, racists and does not care about the feelings of it's millions of subscribers.",1,0,2023-10-26 01:58:05,,,437.0.0.35.116,en,us
Google Play,63e51f80-223c-4f24-8bcd-d6220a1a20b6,Picanto Salah,,"Bias for Israel, supporting its brutal massacres, occupying the land of Palestine, and blocking news of the massacres committed by the Zionist army in Gaza.",1,1,2023-10-26 01:58:01,,,437.0.0.35.116,en,us
Google Play,c62af7d8-1d41-4897-a889-9f8993cab08d,kaouthar bakouche,,"censorship, no freedom, bias,",1,1,2023-10-26 01:57:57,,,,en,us
Google Play,9c14b52a-1675-46b1-afc8-c1d142944d7e,Seerat Khan,,It sucks,1,0,2023-10-26 01:57:53,,,,en,us
Google Play,0e483ff3-8538-455b-a242-ac4807ea6630,Vaidhussen Acbaraly,,Being bias in Israel war against hamas. As Israel is killing innocent Palestinian people.,1,1,2023-10-26 01:57:38,,,438.0.0.33.118,en,us
Google Play,a72c0db1-0d5f-4f0b-a297-c4c3478850bc,XxxVipTopxxX,,"No democracy , and standards that benefits some people than others",1,0,2023-10-26 01:57:31,,,436.0.0.35.101,en,us
Google Play,0af493af-4c41-4eaf-ad50-2adef626f655,Mohammad Abdul Wahab,,"Applied unfair standards, Free Palestine 🇵🇸🤍🇵🇸🤍🇵🇸🤍",1,1,2023-10-26 01:57:11,,,437.0.0.35.116,en,us
Google Play,85905123-ba8b-4c11-bde8-e09671c9d006,Amodu Muhammed,,Because of it's bias in the recent tussle between Israel and Palestine,1,1,2023-10-26 01:57:10,,,437.0.0.35.116,en,us
Google Play,99c245ba-952e-4557-99e3-8087125189ba,CHRF ARC,,Trash 🤢🤢,1,0,2023-10-26 01:57:06,,,383.1.0.25.106,en,us
Google Play,e183a0a6-414a-4c3d-86f4-85bf652bd033,Jessica Woodside,,Constantly crashing Update 10/25/23:STILL CONSTANTLY CRASHING. FIX YOUR APP.,1,0,2023-10-26 01:57:06,,,437.0.0.35.116,en,us
Google Play,4ad6c7f2-94c7-4fc3-93ba-71f591b79136,Maher Wareh,,Despicable platform that is biased to Supporting Israeli terrorism!!,1,1,2023-10-26 01:57:04,,,437.0.0.35.116,en,us
Google Play,4ff38502-9b37-448a-8875-ad3a3e64c368,Zainab Nawaz,,Absolute bias toward Israel,1,1,2023-10-26 01:56:52,,,437.0.0.35.116,en,us
Google Play,dda7ce3a-1ba8-4106-b4a8-598f916acc9e,Samir Shebl,,Absolute bias towards Israel,1,1,2023-10-26 01:56:52,,,,en,us
Google Play,0c40ed1e-2f2a-4913-a807-e296d27a2901,Abdallah Elkady,,لا يوجد حرية تعبير,1,1,2023-10-26 01:56:50,,,437.0.0.35.116,en,us
Google Play,52834a47-a852-47be-a657-441c73471faa,Surur Peters,,Bias regarding murder and apartheid in Gaza,1,1,2023-10-26 01:56:49,,,437.0.0.35.116,en,us
Google Play,b5494ecb-832a-4518-9a86-12143dbe5378,noda Osy,,Absolute bias towards Israel,1,0,2023-10-26 01:56:41,,,436.0.0.35.101,en,us
Google Play,7c7cb5ba-b25c-40ae-909c-e9ede71c40d0,Bags&more,,There isn't a freedom of speech,1,0,2023-10-26 01:56:38,,,437.0.0.35.116,en,us
Google Play,8dcd0242-67cf-4419-b44c-ab83fad1249a,Arshiya Mansoor,,This is a completely biased page where it is complicit in encouraging genocide of Palestinians in their own homeland of Palestine.,1,0,2023-10-26 01:56:37,,,437.0.0.35.116,en,us
Google Play,dca6337f-b26d-4e1a-a1d9-95a404b93f87,Khaled Sobhy,,حريه التعبير غير موجوده,1,0,2023-10-26 01:56:37,,,437.0.0.35.116,en,us
Google Play,ba7f655f-2274-4bb3-bcd8-a21b98056430,Mahmoud Kamal,,Fake personal freedom,1,0,2023-10-26 01:56:25,,,437.0.0.35.116,en,us
Google Play,f3758dc2-add0-440b-bfba-e2a7d1c0f32f,Marwa Elsafty,,Absolute bias towards Israel,1,0,2023-10-26 01:56:15,,,437.0.0.35.116,en,us
Google Play,9730fcf8-532d-41a1-af74-15e94b19190e,ahmed ramadan,,Free plastineee,1,0,2023-10-26 01:56:11,,,436.0.0.35.101,en,us
Google Play,3714ae64-8a9b-47f9-83b4-0172395a06e5,Ahmed Nasser,,Absolute bias towards Israel,1,0,2023-10-26 01:56:04,,,436.0.0.35.101,en,us
Google Play,41fbceef-8e26-49ee-a5e4-5d2680568a04,Ahmed Fathi,,Bad app .. i can not write what i need no freedom in this app Now I updating my rate on this app,1,0,2023-10-26 01:56:03,,,437.0.0.35.116,en,us
Google Play,0516ad8f-0645-45a4-a33d-15fbd37451dc,Ola Mousa,,Free plastieen,1,0,2023-10-26 01:56:02,,,437.0.0.35.116,en,us
Google Play,40867464-eaca-46c0-979c-40a17d749338,Nourdine Lmarka,,Bad,1,0,2023-10-26 01:55:56,,,436.0.0.35.101,en,us
Google Play,bacc193a-4b54-4ffb-9e7a-35d0de3938a4,mahmoud mazroua,,There is no freedom of expression and bias towards the Zionist entity,1,0,2023-10-26 01:55:42,,,436.0.0.35.101,en,us
Google Play,7591c467-4329-48f5-8afd-976c49559579,Adham Mahmoud,,Bad app,1,0,2023-10-26 01:55:39,,,,en,us
Google Play,fc785b23-bfe0-4299-8f0e-6685c0854d32,د.ماجد الغبري,,Absolute bias towards Israel,1,0,2023-10-26 01:55:37,,,437.0.0.35.116,en,us
Google Play,8cc0c219-37e3-4924-bdd0-996572eb82c8,Abdul Rahman,,Disgustingly biased. No freedom of Speech.,1,0,2023-10-26 01:55:30,,,437.0.0.35.116,en,us
Google Play,c82e1177-575c-4dc2-bad2-720b3028d4de,afouis amine,,"Worst app ever had , spying us all the time. This application suppresses freedom of expression. Long live free Palestine",1,0,2023-10-26 01:55:19,,,437.0.0.35.116,en,us
Google Play,8d75ec97-ab08-4747-9021-9fe1d7a9e35c,Nino Elkholy,,No freedom of speech,1,0,2023-10-26 01:55:14,,,437.0.0.35.116,en,us
Google Play,13e3473f-56bb-4b67-a21f-e121f6bff8a8,ahmed deep,,لا يراعي معايير الحريه ويدعم الارهاب الصهيوني Facebook is racist making a lot of restrictions applied to protect the Israeli killers Palestinian are being killed And app remove any posts comments or photo about this crimes. #gazaunderattack Facebook shame on you,1,1,2023-10-26 01:55:10,,,437.0.0.35.116,en,us
